LeaderID,CareerDateString,CareerString
리히용,2019.04,최고인민회의 예산위원회 위원
리히용,2019.04,당 정치국 후보위원
리히용,2019.03,최고인민회의 제14기 대의원
리히용,2018.12,故 김철만 국가장의위원회 위원
리히용,2018.08,故 김영춘 국가장의위원회 위원
리히용,2017.10,"함경북도 당 위원회 위원장 * 전임: 전승훈, 당 중앙위원회 위원"
리히용,연도미상,함경북도 당 위원회 부위원장
림경만,2021.01,당 중앙위원회 위원(*당 제8기 제1차 전원회의에서 선거)
림경만,2019.03,최고인민회의 제14기 대의원
림경만,2018.02,나선시 당 위원회 위원장 해임 * 후임: 신영철
림경만,2016.05,당 중앙위원회 위원(유임)
림경만,2015.12,故 김양건 국가장의위원회 위원
림경만,2015.11,故 리을설 국가장의위원회 위원
림경만,2014.07,故 전병호 국가장의위원회 위원
림경만,2014.03,최고인민회의 제13기 대의원
림경만,2011.12,故 김정일 국가장의위원회 위원
림경만,2010.09,당 중앙위원회 위원
림경만,2010.02,나선시 당 위원회 책임비서 * 전임: 김현주
림경만,2008.03,무역상 해임 * 후임: 리룡남
림경만,2006.11,조선권투협회 위원장 해임 * 후임: 리용선
림경만,2006.09,조선축구협회 위원장 해임 * 후임: 최남균
림경만,2006.07,조선-시리아 친선협회 위원장
림경만,2006.01,조선축구협회 위원장
림경만,2004.04,무역상 * 전임: 리광근
림경만,2001.08,중국 대련무역대표부 대표
림경만,1999.04,무역성 국제기구총국장
림경만,1989.03,무역부 아주국장
림경만,1984.07,인도네시아 주재 대사관 참사(상무담당)
림경만,연도미상,김일성종합대학 외문학부 졸업
림광일,2021.09,당 중앙위원회 정치국 후보위원
림광일,2021.01,당 중앙위원회 위원
림광일,2019.12,군 총참모부 정찰총국장 * 전임: 장길성
림광일,2019.12,당 중앙위원회 위원
림광일,2019.12,군 상장
림광일,2019.12,당 중앙군사위원회 위원(추정)
림광일,2017.04,육군 중장
림광일,2017,군 총참모부 정찰총국 제1부총국장
림광일,2016.01,"군 총참모부 제1부총참모장 겸 작전총국장 * 전임: 김춘삼, 후임 리영길"
림광일,2015.12,故 김양건 국가장의위원회 위원
림광일,2015.11,故 리을설 국가장의위원회 위원
림광일,연도미상,육군 소장
림남수,2013.04,석탄공업성 상 해임 * 후임: 리형용(4.21)
림남수,2011.10,석탄공업성 상 * 전임: 김형식
림남수,2009.04,최고인민회의 제12기 대의원
림남수,2007.06,평양시 강동지구탄광연합기업소 지배인
림남수,2006.01,전기석탄공업성 제1부상
림남수,2003,전기석탄공업성 석탄공업총국 총국장
림남수,2000.09,전기석탄공업성 부상
림남수,1998.07,최고인민회의 제 10기 대의원(선거구 : 74)
림남수,1998,전기석탄공업성 서부관리국장
림동옥,2006.08,사망
림동옥,2006.04,통일전선부장
림동옥,2003.08,최고인민회의 제11기 대의원
림동옥,2002.04,조선아시아태평양평화위원회 부위원장
림동옥,2001.06,당 중앙위원회 제1부부장
림동옥,1998.07,최고인민회의 제10기 대의원
림동옥,1995.02,故 오진우 국가장의위원회 위원
림동옥,1994.07,故 김일성 국가장의위원회 위원
림동옥,1992.04,김일성훈장 수훈
림동옥,1990.08,총리 책임보좌원
림동옥,1990.05,최고인민회의 통일정책위 위원
림동옥,1990.04,최고인민회의 제9기 대의원
림동옥,1988.03,당 중앙위원회 후보위원
림동옥,1984.11,남북적십자회담 자문위원
림동옥,1980.02,정무원 국장
림동옥,1979.05,조국통일평화위원회 부위원장
림동옥,1978,당 통일전선부 근무
림동옥,1975,당 국제부 근무
림동옥,연도미상,김일성종합대학
림상종,2007.10,사망
림상종,2003.08,최고인민회의 제11기 대의원
림상종,1996.04,묘향총회사 사장
림상종,1996.01,당 38호실 실장
림상종,1995.02,故 오진우 국가장의위원회 위원
림상종,1994.07,故 김일성 국가장의위원회 위원
림상종,1992.12,당 중앙위 후보위원
림상종,1992.11,당 39호실 제1부부장
림상종,1992.04,김일성훈장 수훈
림상종,1969.10,건축가
림상종,연도미상,김일성종합대학
림준길,연도미상,당 중앙위원회 부부장
마원춘,2019.03,최고인민회의 제14기 대의원
마원춘,2017.10,당 중앙위원회 후보위원
마원춘,2017.04,군 중장
마원춘,2015.10,군 소장
마원춘,2014.05,"국방위원회 설계국장, 군 중장"
마원춘,2014.03,최고인민회의 제13기 대의원
마원춘,2012.05,당 중앙위원회 부부장
마원춘,2001,두산건축연구원 설계원
마종선,2021.01,당 중앙위원회 위원(*당 제8기 제1차 전원회의에서 선거)
마종선,2021.01,화학공업상(*최고인민회의 제14기 제4차 회의에서 임명)
맹경일,2021.09,최고인민회의 제14기 5차회의 2일 회의에서 최고인민회의 상임위원회 위원으로 보선
맹경일,2018.04,남북정상회담시 수행원으로 참석
맹경일,2018.02,평창동계올림픽 응원단 보장성원으로 방남
맹경일,2016.08 ~ 2007.06,조선아시아태평양평화위원회 부위원장
맹경일,2005.09 ~ 2007.06,제16~21차 남북장관급회담 북측 대표
맹경일,2005.09,조국평화통일위원회 서기국 부국장
맹경일,연도미상,김일성종합대학 졸업
맹경일,연도미상,조선아시아태평양평화위원회 참사
맹경일,연도미상,당 통일전선부 부부장
문경덕,2020.01,故 황순희 국가장의위원회 위원
문경덕,2019.04,당 중앙위원회 위원
문경덕,2019.03,최고인민회의 제14기 대의원
문경덕,2018.12,故 김철만 국가장의위원회 위원
문경덕,2018.08,故 김영춘 국가장의위원회 위원
문경덕,2018.07,평안북도 당 위원회 위원장 * 전임: 김능오
문경덕,2014.04,평양시 당 위원회 책임비서 해임 * 후임: 김수길
문경덕,2012.11,국가체육지도위원회 위원
문경덕,2012.02,김정일훈장 수훈
문경덕,2011.12,故 김정일 국가장의위원회 위원
문경덕,2010.09,"당 정치국 후보위원, 당 중앙위원회 비서, 당 중앙위원회 위원"
문경덕,2010,평양시 당 위원회 책임비서 * 전임: 최영림
문경덕,2009.10,공화국영웅칭호 수여
문경덕,2003.08,최고인민회의 제11기 대의원
문경덕,2002.03,김일성훈장 수훈
문경덕,1998.07,최고인민회의 제10기 대의원
문경덕,1992.02,조선학생위원회 위원장
문경덕,1991.04,사회주의노동청년동맹 중앙위원회 부위원장
문경덕,연도미상,평양시 당 지도원
문경덕,연도미상,당 중앙위원회 부부장
문경덕,연도미상,2호 지도국장
문명학,2019.12,석탄공업상 해임
문명학,2019.04,석탄공업상(유임)
문명학,2019.04,당 중앙위원회 위원
문명학,2019.03,최고인민회의 제14기 대의원
문명학,2016.05,당 중앙위원회 후보위원
문명학,2014.03,최고인민회의 제13기 대의원
문명학,2014.01,석탄공업상
문명학,2009.04,최고인민회의 예산위원회 위원
문명학,2009.03,최고인민회의 제12기 대의원
문명학,2004,순천지구청년탄광연합기업소 지배인
문명학,2003.08,최고인민회의 예산위원회 위원
문명학,2003.08,최고인민회의 제11기 대의원
문명학,1999.02,2.8직동청년탄광 지배인
문응조,2019.04,수매양정상(유임)
문응조,2019.03,최고인민회의 제14기 대의원
문응조,2016.05,당 중앙위원회 후보위원
문응조,2014.03,최고인민회의 제13기 대의원
문응조,2012.11,국가체육지도위원회 위원
문응조,2009.04,수매양정상(유임)
문응조,2009.03,최고인민회의 제12기 대의원
문응조,2008,수매양정상 * 전임: 최남균
문응조,2006.03,국가비상방역위원회 부위원장
문응조,2004.12,농업성 부상
문응조,2003.08,최고인민회의 제11기 대의원
문응조,1998.07,최고인민회의 제10기 대의원
문응조,1997.01,남포시 농촌경리위원회 위원장
문재덕,2012,체육과학원 원장 * 후임: 전찬주
문재덕,2008.03,조선올림픽위원회 위원장 해임 * 후임: 박학선
문재덕,2008.02,체육지도위원회 위원장 해임 * 후임: 박학선
문재덕,2005.02,제14차 백두산상 국제피겨축전 조직위원회 위원장
문재덕,2004.03,체육지도위원회 위원장 * 전임: 박명철
문재덕,2004,조선올림픽위원회 위원장
문재덕,1999.11,체육과학원장
문재덕,1999.10,체육성 체육기술연맹위원장
문재덕,1997.11,국가체육위원회 체육기술연맹 위원장
문재덕,1996.02,국가체육위원회 부위원장
문재철,2012.02,세계인민들과의 연대성 조선위원회 위원장 해임 * 후임: 김정숙
문재철,2011.10,조선-러시아 친선협회 위원장 해임 * 후임: 서호원
문재철,2011.09,외교단사업총국 부총국장
문재철,2011.09,조선대외문화연락위원회 부위원장 해임 * 후임: 서호원
문재철,2011.06,조선-러시아 친선협회 위원장 * 전임: 홍선옥
문재철,2011.06,조선-스웨덴 친선협회 위원장 * 전임: 홍선옥
문재철,2011.04,김일성 생일 100주년 기념 국제준비위원회 및 조선준비위원회 서기장
문재철,2011.04,조선-시리아 친선협회 부위원장 * 전임: 김진범
문재철,2010.07,조선축구협회 위원장 해임 * 후임: 리용남
문재철,2010.05,"조선-나이지리아 친선협회 위원장 * 전임: 백용호, 후임: 서호원"
문재철,2010.03,조선-쿠바 단결위원회 부위원장
문재철,2010.03,조선-라오스 친선협회 위원장 해임 * 후임: 박관오
문재철,2010.01,조선-베트남 친선협회 위원장 해임 * 후임: 전영진
문재철,2009.12,조선대외문화연락위원회 위원장 대리 해임
문재철,2009.12,조선대외문화연락위원회 부위원장
문재철,2009.03,최고인민회의 제12기 대의원
문재철,2008.11,조선축구협회 위원장 * 전임: 최남균
문재철,2008.10,조선-베트남 친선협회 위원장
문재철,2006.04,남조선의 국가보안법 철폐를 위한 대책위원회 위원장
문재철,2005.04,김일성훈장 수훈
문재철,2003.08,최고인민회의 제11기 대의원
문재철,2001.10,조선도시연맹 위원장
문재철,2001.08,조선-라오스 친선협회 위원장
문재철,2000.01,비전향장기수 구원대책 조선위원회 위원장
문재철,1999.08,세계인민들과의 연대성 조선위원회 위원장
문재철,1999.05,조선평화옹호전국민족위원회 위원장
문재철,1998.07,최고인민회의 제10기 대의원
문재철,1997.08,대외문화연락위원회 위원장 대리
문재철,연도미상,국제관계대학 졸업
문철,2021.09,최고인민회의 제14기 5차회의 2일 회의에서 최고인민회의 상임위원회 위원으로 보선
박경삼,2010.06,평안북도 인민위원회 위원장(해임) *후임 : 최종건
박경삼,2009.04,최고인민회의 제 12기 대의원
박경삼,2003.09,최고인민회의 제 11기 대의원
박경삼,2002.02,평안북도 인민위원회 위원장 *전임 : 장윤선
박경삼,2001,국가계획위원회 부위원장
박경선,2013.04,주 인도(인디아) 대사관 대사 * 후임: 계춘영
박경선,2007.04,북-일 우호친선협회 회장(해임) *후임 : 김태종
박경선,2004.07,북-일 우호친선협회 회장
박경선,1993.04,조선노동당 국제부 부부장
박경선,1993.01,조선노동당 국제부 과장(소련 담당)
박경선,1981.08,주 오스트리아(오지리) 대사관 대사
박경철,2006.03,6.15공동실천 북측 위원회 부위원장
박경철,2005.08,민족화해협의회 부회장
박경철,2005.06,6.15공동행사 북측 대표단원
박경철,2005,조국평화통일위원회 서기국 부국장
박경철,2004.05,제14차 남북장관급회담 대표단원
박경철,2002,민족화해협의회 부원
박관오,2010.11,북-라오스 친선협회 위원장(해임) *후임 : 양만길
박관오,2010.07,평양직할시 인민위원회 위원장(해임) *후임 : 양만길
박관오,2010.03,북-라오스 친선협회 위원장 *전임 : 문재철
박관오,2009.04,최고인민회의 제 12기 대의원
박관오,2007.04,평양직할시 인민위원회 위원장(임명)* 전임 : 방철갑
박관오,2004.02,김일성종합대학 총장(해임)* 후임 : 성자립
박관오,2003.09,최고인민회의 제 11기 대의원
박관오,1998.09 ~ 2014.04,최고인민회의 법제위원회 위원(해임)
박관오,1998.09,최고인민회의 제 10기 대의원
박관오,1992.04,<김일성 훈장> 수훈
박관오,1991.01,조국통일범민족연합 북측본부 부의장
박관오,1990.05,최고인민회의 법안심의위원회 위원
박관오,1990.04,최고인민회의 제 9기 대의원
박관오,1989.05,제13차 세계청년학생축전 남북회담 대표
박관오,1987.01,김일성종합대학 총장
박관오,1982.02,최고인민회의 제 7기 대의원
박관오,1981.01,원자력연구소 소장
박관오,1978.02,원자력국가위원회 부위원장
박관오,1972.12,최고인민회의 제 5기 대의원
박관오,1970.08,과학원 부원장
박광식,2021.01,당 중앙위원회 위원(*당 제8기 제1차 전원회의에서 선거)
